-skopi-,-检查法-
-skopio,-观察法
-som,-小体
-stomi,-瘘口
-tet,-破伤风
-tom,-切开器
-tomizi,-切开
-trop,-趋性
-uj-,-容器-
-ul-,-人-
-um-,-不定-
-unt,-假设分词
-vora,-食性
-voranto,-食者
-voruloj,-食性类
-ĉj-,-男性昵称-
a-cifer,a-数字
a-japan,a-日本人
a-komik,a-可笑
a-ti,a-那
a-vort,a-词
aaron,亚伦
abadon,亚巴顿
abak,算盘
abandon,委付
abat,院长
abatis,鹿砦
abazi,步行不能
abdik,退位
abdomen,腹部
abdukci,外展
abduktor,外展肌
abel,蜜蜂
abelard,阿伯拉尔
aberaci,像差
abevili,阿布维利
abi,冷杉属植物
abisen,阿比西尼亚
abism,深渊
abiturient,毕业考生
abiŝag,亚比煞
ablaci,消融
ablativ,离格
abnegaci,自我牺牲
abner,押尼珥
abnorm,异常
aboc,字母表
abol,废除
abolici,废除
abomas,皱胃
abomen,厌恶
abon,预付订阅
aborigen,原住民
abort,流产
abraham,亚伯拉罕
abrazi,磨蚀
abrikot,杏
abrog,废止
abrogaci,废止
abrotan,南木蒿
abrupt,突然的
abruz,阿布鲁佐
absces,脓肿
abscis,横坐标
absid,后殿
absint,苦艾
absolut,绝对的
absolv,赦免
absorb,吸
abstemi,节制
abstin,节制
abstinenc,节制
abstrakt,抽象的
absurd,荒谬
abu-dabi,阿布-扎比
abudabi,阿布扎比
abuli,意志缺乏
abund,丰富的
abutil,苘麻
abutment,桥台
abuĝ,阿布贾
abĥaz,阿布哈兹
abĵur,发誓弃绝
abŝalom,押沙龙
ac,科
acer,枫
acerb,酸涩
acet,乙酰
acetabul,髋臼
acetil,乙酰
acetilen,乙炔
aceton,丙酮
acetonuri,丙酮尿
aci,名词化
acid,酸
acin,腺泡
acipenser,鲟
acis,阿喀斯
acor,亚速尔
ad,持续
adam,亚当
adamantin,釉质
adapt,使适应
adaĝ,柔板
adekvat,适当
adelaid,阿德莱德
adelajd,阿德莱德
adeliland,阿黛利地
aden,腺
adenin,腺嘌呤
adenom,腺瘤
adenozil,腺苷酰
adenozin,腺苷
adenozin-tri,腺苷-三
adept,信徒
adher,附着
adiabat,绝热
adiant,铁线蕨
adiaŭ,再见
adici,相加
adip,脂肪
adis-abeb,亚的斯-亚贝巴
adison,阿狄森
adiĝ,阿迪杰
adjekt,状语补语
adjektiv,形容词
adjudant,副官
adjudik,招标
adjunkt,伴随
adjutant,副官
administr,管理
administraci,管理
administrator,主任
admir,赞赏
admiral,海军上将
admiralitat,海军部
admiralt,阿德默勒尔蒂
admitanc,导纳
admon,劝告
adob,土坯
adolesk,青春期
adolf,阿道夫
adolt,成人
adon,阿多奈
adonid,侧金盏花
adonis,阿多尼斯
adopt,收养
ador,崇拜
adrenalin,肾上腺素
adres,地址
adri,亚得里亚
adrian,阿德里安
adriatik,亚得里亚海
adsorb,吸附
adstring,收敛
adukci,内收
aduktor,内收肌
adulari,冰长石
adult,通奸
adulter,掺假
advekci,平流
advent,将临期
adventic,外膜
adventiv,不定
adverb,副词
advers,敌对
advokat,律师
advokat-konsil,律师-建议
adz,锛
aed,吟唱诗人
aer,空气
aerobatik,特技飞行
aerobik,有氧操
aerodin,重航空器
aerodrom,机场
aerofagi,吞气症
aerofor,呼吸器
aerofram,机体
aeronaŭt,气球驾驶员
aeronaŭtik,航空学
aerosol,气溶胶
afabl,和蔼的
afanipter,蚤目
afar,阿法尔
afazi,失语
afekci,影响
afekt,做作
afeli,远日点
afer,事情
aferez,词首脱落
afgan,阿富汗
afganistan,阿富汗
afid,蚜虫
afidavit,宣誓书
afided,蚜科
afiks,词缀
afin,亲和
afinaci,精炼
afis,蚜虫
afiŝ,海报
aflikt,使痛苦
afor,格言
afrank,预付邮费
afrik,非洲
afrikans,南非语
afrikat,塞擦音
afrodit,阿佛洛狄忒
afrodizi,性欲
aft,口疮
afust,炮架
ag,行动
aga,阿迦
agac,刺激
agam,飞蜥
agamed,飞蜥科
agamemnon,阿伽门农
agami,喇叭鸟
agap,爱餐
agapant,百子莲
agar,琼脂
agaragar,琼脂
agarik,伞菌
agat,玛瑙
agatid,贝壳杉
agav,龙舌兰
agent,代理人
agentur,代理权
agerat,藿香蓟
agit,鼓动
agl,雕
aglaj,阿格莱亚
aglomer,团聚
aglutin,黏着
aglutinin,凝集素
agnat,父系亲属
agni,阿耆尼
agnosk,承认
agnostik,不可知
agnozi,失认
agoni,临终痛苦
agor,市集广场
agord,调音
agr,农地
agrabl,令人愉快的
agraf,钩扣
agreg,收集
agregaci,教师资格会考
agregat,聚集体
agres,攻击
agrigent,阿格里真托
agrikol,阿格里科拉
agrikultur,农业
agrimoni,龙牙草
agrip,阿格里庇娜
agropir,偃麦草
agrostem,麦仙翁
agrostid,剪股颖
aguti,刺豚鼠
agvara,鬃狼
aha,啊哈
aha!,啊哈!
ahasver,亚哈随鲁
ahims,非暴力
ahur,阿胡拉
aides,艾滋病
aidos,艾滋病
aiks,艾克斯
ailant,臭椿
ain,阿伊努
air,银须草
ais,国际科学院
aizo,番杏
aizoac,番杏科
ajaks,埃阿斯
ajapan,香泽兰
ajatol,阿亚图拉
ajl,大蒜
ajnu,阿伊努
ajug,筋骨草
ajun,阿尤恩
ajut,喷嘴
akab,亚喀巴
akaci,金合欢
akad,阿卡德
akademi,学院
akant,棘
akantias,白斑角鲨
akapar,垄断
akar,螨
akaĵu,腰果
akcel,加速
akcent,重音
akcept,接受
akcesor,附属
akci,股份
akcidenc,偶性
akcident,事故
akcipitr,鹰
akciz,消费税
ake,亚该亚人
akebi,木通
aken,瘦果
akeron,阿刻戎
akeronti,鬼脸天蛾
akil,阿喀琉斯
akile,蓍草
akir,获得
akirant,牛膝
aklam,欢呼
akme,极期
akn,痘
akne,痤疮
akoli,无胆汁症
akolit,辅祭
akomod,调节
akompan,陪同
akonit,乌头
akonitin,乌头碱
akonkagv,阿空加瓜
akonti,无肢蜥
akor,菖蒲
akord,融洽
akordion,手风琴
akori,毛癣菌
akr,锋利
akre,英亩
akredit,委任
akreditiv,信用证
akrid,蚱蜢
akrided,蝗科
akril,丙烯
akrobat,杂技
akrolein,丙烯醛
akromatopsi,色盲
akromi,肩峰
akropol,卫城
akrostik,藏头诗
akroter,屋脊饰
akroĥord,疣鳞蛇
aks,轴
aksel,腋
aksiom,公理
aksis,枢椎
aksolotl,美西螈
akson,轴突
aksung,猪脂
akt,幕
akte,类叶升麻
akteon,阿克泰翁
aktin,放射
aktini,海葵
aktinidi,猕猴桃属
aktiniid,锕系
aktinist,腔棘鱼类
aktinolit,阳起石
aktiv,活动的
aktor,演员
aktual,当前的
aktuar,书记
aktuari,精算师
akumul,积累
akumulator,蓄电池
akupunktur,针灸
akurat,准时的
akustik,声学
akut,锐
akuz,指责
akuzativ,宾格
akuŝ,分娩
akv,水
akvafort,蚀刻
akvaltir,吸湿性
akvamarin,海蓝宝石
akvarel,水彩
akvari,水族箱
akvatint,飞尘腐蚀法
akvedukt,引水渠
akvifoli,冬青
akvifoliac,冬青科
akvilegi,耧斗菜
akvilon,北风
akvin,阿奎诺
akvitan,阿基坦
akĉent,口音
al,向
alabam,亚拉巴马
alabastr,雪花石膏
alah,安拉
alambik,蒸馏器
aland,雅罗鱼
alanin,丙氨酸
alantoid,尿囊
alarik,阿拉里克
alarm,使进入警戒
alask,阿拉斯加
alatern,鼠李
alaŭd,云雀属鸟类
alaŭded,百灵科
alb,白祭衣
alban,阿尔巴尼亚
albatros,信天翁
albed,反照率
albert,阿尔伯塔
albigens,阿尔比派
albin,白化
albion,阿尔比恩
albit,钠长石
albizi,合欢属
albug,角膜白斑
albugine,白膜
album,影集
albumen,胚乳
albumin,白蛋白
albuminuri,蛋白尿
albumoz,白蛋白胨
alburn,欧白鱼
alce,蜀葵
alced,翠鸟
alceded,翠鸟科
alcelaf,狷羚
alcestis,阿尔刻提斯
alcibiad,阿尔西比亚德
alcino,阿尔基诺俄斯
alcion,翠鸟
alcioni,海鸡冠
ald,中音
aldebaran,毕宿五
aldehid,醛
aldernej,奥尔德尼
aldol,羟醛
aldosteron,醛固酮
ale,林荫道
aleator,随机
alegan,阿勒格尼
alegori,寓言
alegr,快板
aleksandr,亚历山大
aleksandri,亚历山大港
aleksi,失读症
aleksin,补体
alektor,石鸡
alel,等位基因
aleman,阿勒曼
alen,锥子
alenson,阿朗松
aler,雨棚
alergi,过敏
aleron,副翼
alet,翼片
aleut,阿留申
alez,铰孔
aleĉj,阿列乔
aleŭrit,油桐
aleŭrod,粉虱
aleŭroded,粉虱科
aleŭt,阿留申
alf,针茅
alfa,阿尔法
alfa-dis,阿尔法-分散
alfa-helic,阿尔法-螺旋
alfa-korpuskl,阿尔法-粒子
alfa-partikl,阿尔法-粒子
alfabet,字母表
alfenid,镍银
alfons,阿方索
alfonsin,阿方辛娜
alfred,阿尔弗雷德
alg,藻类
algebr,代数
algi,痛
algid,低体温
algin,藻胶
alginat,海藻酸盐
algol,大陵五
algonki,元古代
algoritm,算法
algvazil,警吏
alhambr,阿尔罕布拉
ali,别的
alianc,同盟
aliari,蒜芥
alibi,不在场证明
alic,爱丽丝
alicikl,脂环
alidad,照准仪
aliel,另样
alien,异化
alies,别人的
alifat,脂肪族
aligator,鳄
alil,烯丙基
aliment,赡养费
aline,段落
alis,香雪球
alism,泽泻属
alismac,泽泻科
alit,产婆蟾
aliteraci,头韵
alium,葱属
aliz,花楸
alizarin,茜素
alize,信风
alk,麋鹿
alka,海雀
alkad,司法官
alkadien,二烯烃
alkaj,阿尔凯奥斯
alkal,碱
alkali,碱
alkan,烷烃
alkanolat,醇盐
alkanon,烷酮
alkaraz,陶冷水壶
alkazab,城堡
alkazar,王城
alkekeng,酸浆
alkemi,炼金术
alkemil,斗篷草
alken,烯烃
alkil,烷基
alkin,炔烃
alkmen,阿尔克墨涅
alkohol,酒精
alkoholatur,醇浸剂
alkov,壁龛
allah,安拉
alm,腹板
almagest,天文学大成
almanak,历书
almandin,铁铝榴石
almati,阿拉木图
alme,埃及舞女
almenaŭ,至少
almoz,施舍物
aln,桤木
alo,异
alod,自由保有地
aloj,合金
alokazi,海芋属
alokton,外来体
alonĝ,粘单
alopat,对抗医
alopati,对抗疗法
alopeci,脱发症
alopekur,看麦娘
aloritmi,异常脉律
aloster,别构
alotrop,同素
aloz,西鲱
alp,阿尔卑斯
alpak,羊驼
alpar,平价
alpini,山姜
alsin,繁缕
alt,高的
altair,牛郎星
altaj,阿尔泰
altan,观景台
altar,祭坛
alte,高地
alteraci,蚀变
altern,交替
alternanc,交替
alternator,交流发电机
altin,阿尔金
altitud,海拔
altru,利他
aluat,吼猴
alud,暗指
alumet,火柴
alumin,铝
alumini,铝
alun,明矾
alunit,明矾石
aluvi,冲积
alveol,小泡
alveolar,齿龈音
alveolin,蜂巢虫
alveolined,蜂巢虫科
alvus,鱼苗
alzac,阿尔萨斯
alzan,栗色
alĉemil,斗篷草
alĝebr,代数结构
alĝer,阿尔及利亚
alĝeri,阿尔及利亚
alĥemi,炼金
am,爱
amade,阿马德乌斯
amalek,亚玛力
amalekid,亚玛力人
amalgam,汞合金
amali,阿玛莉
aman,安曼
amand,种仁
amanit,鹅膏菌
amanitin,鹅膏毒肽
amar,苦的
amarant,苋
amarilid,孤挺花
amarilidac,石蒜科
amas,一大堆
amateras,天照大神
amator,业余爱好者
amazon,亚马孙
amazoni,亚马孙
amaŭroz,黑蒙
ambasad,大使馆
ambasador,大使
ambaŭ,两者的
ambici,野心
ambigu,歧义
ambistom,钝口螈
ambivalenc,矛盾心理
ambl,侧对步
ambliop,弱视
amblistom,钝口螈
ambon,讲道台
ambos,砧
ambr,龙涎香
ambrosi,仙馔
ambrozi,仙馔
ambulakr,步带
ambulanc,救护车
ambulatori,门诊部
ame,糖果
ameb,阿米巴
amel,淀粉
amelanĉ,唐棣
amen,阿门
amend,修改
amendament,修正案
amenore,闭经
ament,柔荑花序
americi,镅
amerik,美洲
ametist,紫水晶
ametrop,屈光不正
amfetamin,苯丙胺
amfi,端足
amfiartr,半动关节
amfibi,两栖
amfibol,角闪石
amfibolit,角闪岩
amfibologi,歧义
amfibrak,抑扬抑格
amfibraĥ,抑扬抑格
amfineŭr,双神经类
amfioks,文昌鱼
amfiteatr,圆形剧场
amfitrion,安菲特律翁
amfitrit,安菲特里忒
amfor,双耳瓶
amfoter,两性
amhar,阿姆哈拉语
ami,阿米芹
amiant,石棉
amianti,毒藜属
amid,酰胺
amigdalin,苦杏仁苷
amik,朋友
amikt,方肩巾
amil,戊基
amilaz,淀粉酶
amin,胺
amirid,香脂木
amitab,阿弥陀
amitoz,无丝分裂
amiŝ,阿米什
amnesti,赦免
amnezi,健忘
amni,羊膜
amofil,滨草
amok,疯狂杀人
amom,豆蔻属
amon,阿蒙
amoni,铵
amoniak,氨
amonit,菊石
amor,性爱
amorfofal,魔芋
amorid,亚摩利人
amortiz,摊还
amos,阿摩司
ampelopraz,象蒜
ampelops,蛇葡萄
amper,安培
ampleks,大小
amplif,放大
amplifik,放大
amplifikator,放大器
amplitud,振幅
ampol,电灯泡
amput,截肢
amsterdam,阿姆斯特丹
amu-darj,阿姆-达里亚
amu-river,阿姆-河流
amulet,护身符
amunzen,阿蒙森
amur,黑龙江
amuz,使…愉快
ana,安那
anabaptist,再洗礼派
anabol,合成代谢
anafaz,后期
anafilaksi,过敏反应
anafor,照应
anagal,琉璃繁缕
anagir,毒豆属
anaglif,浮雕
anagram,变位词
anakardi,腰果
anakardiac,漆树科
anakinezi,运动再教育
anakolut,句法错格
anakond,水蚺
anakoret,隐修士
anakreon,阿那克里翁
anakron,时代错误
anakruz,弱起
anaksagor,阿那克萨哥拉
anal,编年史
analeptik,兴奋剂
analgezi,痛觉缺失
analgezik,镇痛药
analitik,解析
analiz,分析
analog,类比
analogi,类推
anam,安南
anamirt,鱼藤
anamorfoz,变形画
ananas,菠萝
ananas-suk,菠萝-汁
anapest,抑抑扬格
anapurn,安纳普尔纳
anarik,狼鳚
anark,无政府
anarki,无政府
anarki-sindikat,无政府-经济利益团体
anarĥi,无政府
anas,鸭类
anasark,全身水肿
anased,鸭科
anastatik,耶利哥玫瑰
anastazi,阿纳斯塔西娅
anastigmat,无像散
anastomoz,吻合
anastrof,倒装
anateks,重熔
anateksit,重熔岩
anatem,诅咒
anatoksin,类毒素
anatol,阿纳托尔
anatoli,安纳托利亚
anatom,解剖学家
anatomi,解剖
ancilostom,钩虫
and,安第斯
andaluz,安达卢西亚
andant,行板
andersen,安徒生
andon,行灯
andor,安道尔
andora-la-vel,安道尔-定冠词-帆
andrapradeŝ,安得拉邦
andre,安德烈
androce,雄蕊群
androgen,雄激素
androgin,雌雄同体
andromaĥ,安德洛玛刻
andromed,仙女座
andropogon,须芒草
androzac,点地梅
anduj,猪肠肠
anekdot,轶事
aneks,兼并
anelid,环节动物
anem,风
anemi,贫血
anemon,银莲花
aneroid,无液气压
anet,莳萝
aneŭploid,非整倍性
aneŭrism,动脉瘤
anfrakt,沟隙
ang,脉管
angel,安赫尔
angelik,当归
angelin,安热利娜
angi,脉管
angil,鳗鲡属鱼类
angin,咽峡炎
angiom,血管瘤
angiosperm,被子植物
angiotensin,血管紧张素
angl,英国
anglez,英国舞
anglicism,英语式
anglikan,圣公会
angol,安哥拉
angor,焦虑
angostur,安哥斯图拉
angrek,彗星兰
angstrom,埃
angul,角
angur,安哥拉
angvis,蛇蜥
anhalt,安哈尔特
anhej,安徽
anhel,喘息
anhidrid,酸酐
anhidrit,硬石膏
anhidro,无水
anhuj,安徽
anil,木蓝
anilid,苯胺酰胺
anilin,苯胺
anim,灵魂
animal,动物
aniz,茴香
anizidin,茴香胺
anizokori,瞳孔不等
anizol,苯甲醚
anizometropi,屈光参差
anizosfigmi,脉搏不等
anj,安妮娅
anjon,阴离子
ankar,安卡拉
ankaŭ,也
ankilostom,钩虫
ankiloz,关节强直
ankone,肘肌
ankoraŭ,还
ankr,锚
ankrizit,锚形
anksi,焦虑
ankuz,牛舌草
ann,豆沙
anobi,窃蠹
anobied,窃蠹科
anod,阳极
anodont,无齿蚌
anofel,按蚊
anoksemi,血氧缺乏
anomali,异常
anon,番荔枝属
anonc,宣布
anoplur,虱目
anopsi,失明
anorak,风雪衣
anoreksi,厌食症
anormal,异常
anortit,钙长石
anosmi,嗅觉丧失
ans,把手
anselm,安瑟伦
anser,雁属鸟类
anstataŭ,代替
anstrom,埃
ant,主动进行
antagon,对抗
antananariv,塔那那利佛
antares,心宿二
antarkt,南极的
antaŭ,之前
antecedent,前史
antedon,海羊齿
antefiks,檐饰
antem,春黄菊
antemid,春黄菊
anten,天线
antenari,蝶须属
anter,花药
anteridi,精子囊
anterozoid,游动精子
antheli,反日辉
anti,反
antiar,箭毒木
anticip,预期
antidork,跳羚
antidot,解毒剂
antigon,安提戈涅
antigv,安提瓜
antiklinal,背斜
antikv,古代的
antil,安的列斯
antilebanon,前黎巴嫩
antilid,安蒂利斯
antilop,羚羊
antimon,锑
antino,安提诺乌斯
antiop,安提俄珀
antioĥ,安条克
antioĥi,安条克
antipirin,安替比林
antirin,金鱼草
antisemit,反犹
antocian,花青素
antoksant,黄花茅属
antologi,文学选集
anton,安东
antonen,安东尼努斯
antoni,安东尼奥
antonomazi,换称
antozo,珊瑚虫纲
antr,窦
antracen,蒽
antracit,无烟煤
antrakinon,蒽醌
antrakoz,煤肺
antraks,炭疽
antrisk,峨参
antrop,人类
anturi,花烛
antus,鹨
antverpen,安特卫普
anub,阿努比斯
anuitat,年金
anunciaci,圣母领报
anur,无尾目
anuri,无尿
anus,肛门
anzu,杏
anĉ,簧片
anĉov,鳀鱼
anĝel,天使
anĝelus,三钟经
anĥiz,安喀塞斯
anĵu,安茹
anŝan,鞍山
aorist,不定过去
aort,主动脉
aost,奥斯塔
aot,夜猴
apalaĉ,阿巴拉契亚
apanaĝ,封地
aparat,一套装置
apart,单独的
apartament,公寓套房
aparten,属
apatit,磷灰石
apatosaŭr,迷惑龙
apaĉ,阿帕奇
apeks,顶端
apel,呼吁
apelaci,上诉
apenaŭ,几乎不
apendic,阑尾
apendikulari,尾海鞘纲
apenin,亚平宁
apepsi,胃消化不良
aper,出现
apercept,统觉
aperitiv,开胃酒
apert,开放
apertur,开口
apetenc,欲求
apetit,食欲
api,芹菜
apiac,伞形科
apik,陡峭
apiol,芹脑
apios,土圞儿
apis,阿庇斯
aplanat,消球差
aplaŭd,鼓掌
aplik,应用
aplit,细晶岩
aplomb,沉着
apne,呼吸暂停
apocin,罗布麻属
apocinac,夹竹桃科
apod,雨燕
apofiz,骨突
apog,支撑
apoge,远地点
apokalips,启示录
apokop,词尾脱落
apokrif,伪经
apolog,寓言
apologetik,护教学
apologi,辩护
apolon,阿波罗
apoloni,阿波罗尼奥斯
apomiks,无融合生殖
aponeŭroz,腱膜
apopleksi,中风
aposiopez,顿绝
apostat,叛教者
aposterior,后验
apostol,使徒
apostrof,撇号
apoteci,子囊盘
apotek,药店
apoteoz,神化
apozici,同位语
apoĝatur,倚音
apr,野猪
aprec,评价
apret,整理
apretur,整理剂
aprez,赏识
april,四月
aprior,先验
aprob,赞成
aproksim,近似
apsid,拱点
apterig,鹬鸵属
apud,在…近旁
apuli,普利亚
apunt,零钱
apus,雨燕
ar,集合
ara,金刚鹦鹉
arab,阿拉伯
arabesk,蔓藤纹
arabidops,拟南芥
arabin,阿拉伯胶酸
arabis,南芥属
arafur,阿拉弗拉海
aragon,阿拉贡
aragonit,文石
arahant,阿罗汉
arak,亚力酒
arakid,花生
araknoid,蛛网膜
aral,咸海
arali,楤木属
arame,阿拉姆
arane,蜘蛛
aranĝ,整理
ararat,亚拉腊山
aras,阿拉斯
araŭkari,南洋杉
arb,树
arbalest,大弩
arbed,灌木
arbitr,任意的
arbitraci,仲裁
arbitraĝ,套利
arbust,灌木
arbut,草莓树
ard,炽热发光
arde,苍鹭
ardeed,鹭科
arden,阿登
ardez,板岩
ardizi,朱砂根
are,区域
arek,槟榔
arekac,棕榈科
aren,竞技场
arenari,无心菜属
areol,小晕
areometr,比重计
areopag,阿瑞奥帕古斯
ares,阿瑞斯
arest,逮捕
arg,阿耳戈号
argan,井架
argani,阿甘树
argemon,蓟罂粟
argentan,镍银
argentin,阿根廷
argil,黏土
arginin,精氨酸
argiop,金蛛属
argironet,水蛛
argoland,阿尔戈利斯
argon,氩
argonaŭt,船蛸
argument,论证
argus,阿耳戈斯
ari,咏叹调
ariadn,阿里阿德涅
arid,干旱
arier,后卫
ariergard,后卫
aries,白羊座
aril,假种皮等
ariman,阿里曼
arin,芳炔
arion,阿里翁
ariost,阿里奥斯托
arist,芒
aristark,阿里斯塔克
aristid,阿里斯提德
aristofan,阿里斯托芬
aristokrat,贵族
aristokrati,贵族政治
aristoloki,马兜铃
aristotel,亚里士多德
aritenoid,杓状软骨
aritmetik,算术
arizon,亚利桑那
arj,雅利安
ark,弧
arka,古旧
arkad,拱廊
arkadi,阿卡迪亚
arkaik,古
arkan,奥秘
arkansas,阿肯色
arke,方舟
arkean,太古宙
arkebuz,火绳枪
arkegoni,颈卵器
arkeo,古
arkeozoik,太古代
arki,大
arkiduk,大公
arkilok,阿尔基洛科斯
arkimandrit,修院长
arkimed,阿基米德
arkipelag,群岛
arkipter,古翅类
arkitekt,建筑师
arkitektur,建筑
arkiteŭt,大王乌贼
arkitrav,柱上楣
arkiv,档案
arkivolt,拱门饰
arkont,执政官
arkosaŭr,主龙类
arkoz,长石砂岩
arkt,北极的
arkte,牛蒡属
arkti,灯蛾属
arktostafil,熊果属
arktur,大角星
arkus,弧
ark…,弧…
arleken,丑角
arlez,阿尔勒
arm,武装
armadel,犰狳
armadilidi,球鼠妇属
armand,阿尔芒
armatur,配筋
arme,军队
armen,亚美尼亚
armeri,海石竹
armilari,蜜环菌属
armistic,停战
armoraci,辣根
armori,纹章
armorik,阿摩里卡
arn,阿尔诺河
arnik,山金车
arog,僭越
arok,王车易位
arom,芳香
aromat,芳香族
arondisment,区
arorut,竹芋粉
arpent,阿庞
arpeĝ,琶音
arsacetin,胂乙酸
arsen,砷
arsenal,兵工厂
arsenid,砷化物
arsenik,亚砷酸
arsin,胂
arsonval,达松伐尔
art,技艺
artakserks,阿尔塔薛西斯
artefakt,人工制品
artemis,阿耳忒弥斯
artemizi,蒿属
arteri,动脉
artez,自流井
artifik,人工
artik,关节
artikl,物品
artikol,文章
artikulaci,发音
artileri,炮兵
artiŝok,洋蓟
artokarp,面包树属
artr,关节
artur,亚瑟
arum,疆南星属
arumac,天南星科
aruman,阿罗马尼亚人
arund,芦竹属
arunk,假升麻
arvikol,水田鼠
arĉ,弓
arĝent,银
arĝentan,镍银
arĝirol,蛋白银
arĥa,古风
arĥaik,古
arĥaj,古旧
arĥe,考古
arĥiloĥ,阿尔基洛科斯
arĥipelag,群岛
arĥitekt,建筑师
arĥitektur,建筑
arĥitrav,额枋
arĥiv,档案
arĥ…,见ark…
arŝin,阿尔申
as-temp,as-时间
asafetid,阿魏
asam,阿萨姆
asami,阿萨姆
asbest,石棉
ascend,上升
ascensi,天体升起
ascidi,海鞘类
ascit,腹水
asdik,声呐
asekur,保险
asembl,汇编
asemble,总会
asert,断言
asesor,陪审法官
asfalt,沥青
asfiksi,窒息
asfodel,阿福花
asidu,勤勉出席
asign,分配
asignat,指券
asimil,同化
asimptot,渐近线
asindet,连词省略
asir,亚述
asiri,亚述
asist,协助
asistoli,心缩无力
asiz,巡回审判
ask,子囊
askalon,夏洛特葱
askarid,蛔虫
asket,禁欲
aski,ASCII
asklepi,阿斯克勒庇俄斯
asklepiad,马利筋
asklepiadac,马利筋科
askomicet,子囊菌
askomikot,子囊菌门
askorb,抗坏血
asmer,阿斯马拉
asoci,协会
asok,阿育王
asonanc,准押韵
asparag,芦笋
asparagin,天冬酰胺
aspart,天冬氨酸
aspazi,阿斯帕西娅
aspekt,像是
asperg,洒水
aspergil,曲霉
asperul,车叶草
aspid,埃及眼镜蛇
aspidistr,蜘蛛抱蛋
aspik,肉冻
aspir,渴望
aspiraci,送气
aspirator,吸引器
aspirin,阿司匹林
aspleni,铁角蕨
aspr,粗糙
astak,淡水螯虾
astan,阿斯塔纳
astart,阿斯塔特
astat,无定向
astaten,砹
asten,软流
asteni,虚弱
aster,紫菀
asterac,菊科
asteri,海星
asteried,海盘车科
asterisk,星号
asteroid,小行星
asterolin,星草属
asterozo,海星亚门
astianaks,阿斯堤阿那克斯
astigmat,散光
astilb,落新妇
astm,哮喘
astr,天体
astragal,黄芪
astrakan,羔皮
astrakant,黄芪属
astraĥan,阿斯特拉罕
astre,地星菌
astrolab,星盘
astronaŭt,宇航员
astronaŭtik,航天学
astronomi,天文学
asturi,阿斯图里亚斯
asuncion,亚松森
asvan,阿斯旺
at,被动进行
atak,进攻
atakam,阿塔卡马
ataksi,共济失调
atalant,阿塔兰忒
atalj,亚他利雅
ataman,阿塔曼
atanazi,亚他那修
ataraksi,心神宁静
atav,返祖
ataŝe,专员
atel,蜘蛛猴
atelier,工作室
aten,雅典
atenc,侵害
atend,等待
atene,雅典娜庙
atent,注意周到的
atenu,衰减
atero,粥样
aterom,粥样斑
atest,证明
atik,阿提卡
atil,阿提拉
ating,到达
atlant,男像柱
atlantid,亚特兰蒂斯
atlantik,大西洋
atlas,地图集
atlet,田径
atletik,田径
atm,阿特曼
atm.,阿特曼.
atman,阿特曼
atmosfer,大气
ato,阿托
atol,环礁
atom,原子
atrabil,黑胆汁
atrakci,吸引节目
atre,阿特柔斯
atreid,阿特柔斯族
atrepsi,营养不良症
atrezi,闭锁
atri,心房
atribu,归因
atribut,属性
atrici,畏惧痛悔
atripl,滨藜
atrop,颠茄
atropin,阿托品
atropos,阿特洛波斯
atut,王牌
av,祖父
aval,背书保证
avalokiteŝvar,观音
