abnorm,비정상
aboc,알파벳
abol,폐지
abolici,폐지
abomas,제4위
abomen,혐오하다
abon,정기 예약하다
aborigen,원주민
abort,유산
abraham,아브라함
abrazi,마모
abrikot,살구
abrog,폐지
abrogaci,폐지
abrotan,남방쑥
abrupt,갑작스러운
abruz,아브루초
absces,농양
abscis,가로좌표
absid,후진
absint,쓴쑥
absolut,절대적인
absolv,사면
absorb,빨다
abstemi,절제
abstin,술·담배 등을 끊다
abstinenc,절제
abstrakt,추상적인
absurd,터무니없는
abu-dabi,아부-다비
abudabi,아부다비
abuli,무의지증
abund,풍부한
abutil,어저귀
abutment,교대
abuĝ,아부자
abĥaz,압하지야
abĵur,맹세포기
abŝalom,압살롬
ac,과
ace,아세
acer,단풍나무
acerb,시큼떫음
acet,아세틸
acetabul,관골구
acetil,아세틸
acetilen,아세틸렌
aceton,아세톤
acetonuri,아세톤뇨
aci,명사화
acid,산
acin,샘방
acipenser,철갑상어
acis,아키스
acor,아소르스
ad,지속
adam,아담
adamantin,법랑질
adapt,맞추다
adaĝ,아다지오
adekvat,적절
adelaid,애들레이드
adelajd,애들레이드
adeliland,아델리랜드
aden,샘
adenin,아데닌
adenom,선종
adenozil,아데노실
adenozin,아데노신
adenozin-tri,아데노신-셋
adept,신봉자
adher,부착
adiabat,단열
adiant,공작고사리
adiaŭ,안녕히 가세요
adici,더하다
adip,지방
adis-abeb,아디스-아베바
adison,애디슨
adiĝ,아디제
adjekt,상황보어
adjektiv,형용사
adjudant,준위
adjudik,입찰
adjunkt,수반
adjutant,준위
administr,관리하다
administraci,관리하다
administrator,관리자
admir,감탄하다
admiral,해군대장
admiralitat,해군본부
admiralt,애드미럴티
admitanc,어드미턴스
admon,타이르다
adob,어도비
adolesk,청소년기
adolf,아돌프
adolt,성인
adon,아도나이
adonid,복수초
adonis,아도니스
adopt,입양하다
ador,예배하다
adrenalin,아드레날린
adres,주소
adri,아드리아
adrian,아드리안
adriatik,아드리아해
adsorb,흡착
adstring,수렴
adukci,내전
aduktor,내전근
adulari,빙장석
adult,간통
adulter,섞어속이다
advekci,이류
advent,대림절
adventic,외막
adventiv,부정
adverb,부사
advers,적대
advokat,변호사
advokat-konsil,변호사-조언하다
adz,자귀
aed,음유시인
aer,공기
aerobatik,곡예비행
aerobik,에어로빅
aerodin,에어로다인
aerodrom,비행장
aerofagi,공기연하
aerofor,호흡기
aerofram,기체
aeronaŭt,기구조종사
aeronaŭtik,항공술
aerosol,에어로졸
afabl,상냥하고 친절한
afanipter,벼룩목
afar,아파르
afazi,실어
afekci,영향
afekt,가식
afeli,원일점
afer,일
aferez,어두탈락
afgan,아프간
afganistan,아프가니스탄
afid,진딧물
afidavit,선서진술서
afided,진딧물과
afiks,접사
afin,친화
afinaci,정련
afis,진딧물
afiŝ,포스터
aflikt,깊이 괴롭혀 고통스럽게 하
afor,아포리즘
afrank,우편요금을 내다
afrik,아프리카 대륙
afrikans,아프리칸스어
afrikat,파찰음
afrodit,아프로디테
afrodizi,성욕
aft,아프타
afust,포가
ag,행동
aga,아가
agac,자극
agam,아가마
agamed,아가마과
agamemnon,아가멤논
agami,나팔새
agap,아가페
agapant,아가판서스
agar,한천
agaragar,한천
agarik,주름버섯
agat,마노
agatid,아가티스
agav,용설란
agent,대리인
agentur,대리권
agerat,아게라툼
agit,선동하다
agl,수리
aglaj,아글라이아
aglomer,응집
aglutin,교착
aglutinin,응집소
agnat,부계친족
agni,아그니
agnosk,승인
agnostik,불가지
agnozi,실인증
agoni,임종고통
agor,아고라
agord,조율하다
agr,농지
agrabl,기분 좋고 유쾌한
agraf,후크
agreg,모으다
agregaci,아그레가시옹
agregat,집합체
agres,공격
agrigent,아그리젠토
agrikol,아그리콜라
agrikultur,농업
agrimoni,짚신나물
agrip,아그리피나
agropir,개밀
agrostem,밀선옹
agrostid,겨이삭
aguti,아구티
agvara,갈기늑대
aha,아하
aha!,아하!
ahasver,아하스베루스
ahims,비폭력
ahur,아후라
aides,에이즈
aidos,에이즈
aiks,엑스
ailant,가죽나무
ain,아이누
air,은수염풀
ais,국제과학원
aizo,아전
aizoac,번행초과
ajaks,아이아스
ajapan,아야파나
ajatol,아야톨라
ajl,마늘
ajnu,아이누
ajug,조개나물
ajun,엘아이운
ajut,노즐
akab,아카바
akaci,아카시아
akad,아카드
akademi,학술원
akant,가시
akantias,곱상어
akapar,독점
akar,진드기
akaĵu,캐슈
akcel,속도를 높이다
akcent,강세
akcept,받아들이다
akcesor,부속
akci,주식
akcidenc,우유성
akcident,사고
akcipitr,매
akciz,소비세
ake,아카이아인
akebi,으름
aken,수과
akeron,아케론
akeronti,해골박각시
akil,아킬레스
akile,톱풀
akir,손에 넣다
akirant,쇠무릎
aklam,환호
akme,극기
akn,뾰루지
akne,여드름
akoli,무담즙증
akolit,복사
akomod,조절
akompan,함께 가다
akonit,투구꽃
akonitin,아코니틴
akonkagv,아콩카과
akonti,무지스킨크
akor,창포
akord,일치
akordion,아코디언
akori,백선균
akr,예리한
akre,에이커
akredit,신임
akreditiv,신용장
akrid,메뚜기
akrided,메뚜기과
akril,아크릴
akrobat,곡예
akrolein,아크롤레인
akromatopsi,색맹
akromi,견봉
akropol,아크로폴리스
akrostik,이합체시
akroter,아크로테리온
akroĥord,파일뱀
aks,축
aksel,겨드랑이
aksiom,공리
aksis,중쇠뼈
aksolotl,아홀로틀
akson,축삭
aksung,돼지기름
akt,연극의 막
akte,노루삼
akteon,악타이온
aktin,방사
aktini,말미잘
aktinidi,다래속
aktiniid,악티늄족
aktinist,실러캔스류
aktinolit,녹섬석
aktiv,활동적이고 활발한
aktor,배우
aktual,현행의
aktuar,서기
aktuari,보험계리사
akumul,축적
akumulator,축전지
akupunktur,침술
akurat,시간·약속을 정확히 지키는
akustik,음향
akut,예
akuz,비난하다
akuzativ,목적격
akuŝ,아이를 낳다
akv,물
akvafort,에칭
akvaltir,흡습성
akvamarin,아쿠아마린
akvarel,수채화
akvari,저수조
akvatint,아쿼틴트
akvedukt,수로교
akvifoli,호랑가시나무
akvifoliac,감탕나무과
akvilegi,매발톱꽃
akvilon,북풍
akvin,아퀴노
akvitan,아키텐
akĉent,억양
al,로
alabam,앨라배마
alabastr,설화석고
alah,알라
alambik,증류기
aland,황어
alanin,알라닌
alantoid,요막
alarik,알라리크
alarm,비상소집하다
alask,알래스카
alatern,갈매나무
alaŭd,종달새
alaŭded,종다리과
alb,알바
alban,알바니아
albatros,앨버트로스
albed,알베도
albert,앨버타
albigens,알비파
albin,알비노
albion,앨비언
albit,조장석
albizi,자귀나무속
albug,각막백반
albugine,백막
album,사진첩
albumen,배젖
albumin,알부민
albuminuri,단백뇨
albumoz,알부모스
alburn,블리크
alce,접시꽃
alced,물총새
alceded,물총새과
alcelaf,하테비스트
alcestis,알케스티스
alcibiad,알키비아데스
alcino,알키노오스
alcion,물총새
alcioni,해계두
ald,알토
aldebaran,알데바란
aldehid,알데하이드
aldernej,올더니
aldol,알돌
aldosteron,알도스테론
ale,가로수가 늘어선 길
aleator,우연
alegan,앨러게니
alegori,우화
alegr,알레그로
aleksandr,알렉산드로스
aleksandri,알렉산드리아
aleksi,실독증
aleksin,알렉신
alektor,돌자고새
alel,대립유전자
aleman,알레만
alen,송곳
alenson,알랑송
aler,차양
alergi,알레르기
aleron,보조익
alet,날개편
aleut,알류샨
alez,리머가공
aleĉj,알레초
aleŭrit,유동나무
aleŭrod,가루이
aleŭroded,가루이과
aleŭt,알류샨
alf,깃털풀
alfa,알파
alfa-dis,알파-분산
alfa-helic,알파-나선
alfa-korpuskl,알파-입자
alfa-partikl,알파-입자
alfabet,알파벳
alfenid,알페니드
alfons,알폰소
alfonsin,알폰신
alfred,알프레드
alg,조류
algebr,대수
algi,통증
algid,저체온
algin,알긴
alginat,알긴산염
algol,알골
algonki,원생대
algoritm,알고리즘
algvazil,경찰관
alhambr,알람브라
ali,다른
alianc,동맹
aliari,마늘냉이
alibi,알리바이
alic,앨리스
alicikl,지환식
alidad,앨리데이드
aliel,달리
alien,소외
alies,남의
alifat,지방족
aligator,악어
alil,알릴
aliment,부양료
aline,단락
alis,알리숨
alism,택사속
alismac,택사과
alit,산파두꺼비
aliteraci,두운
alium,부추속
aliz,마가목
alizarin,알리자린
alize,무역풍
alk,말코손바닥사슴
alka,바다오리
alkad,알칼데
alkadien,알카디엔
alkaj,알카이오스
alkal,알칼리
alkali,알칼리
alkan,알케인
alkanolat,알콕사이드
alkanon,알카논
alkaraz,다공물병
alkazab,알카사바
alkazar,알카사르
alkekeng,꽈리
alkemi,연금술
alkemil,레이디스맨틀
alken,알켄
alkil,알킬
alkin,알카인
alkmen,알크메네
alkohol,알코올
alkoholatur,알코올침제
alkov,도코노마
allah,알라
alm,웨브
almagest,알마게스트
almanak,연감
almandin,알만딘
almati,알마티
alme,알메
almenaŭ,적어도
almoz,자선금
aln,오리나무
alo,이
alod,알로디움
aloj,합금
alokazi,알로카시아
alokton,외래체
alonĝ,부전지
alopat,대증의
alopati,대증요법
alopeci,탈모증
alopekur,뚝새풀
aloritmi,이상맥
aloster,알로스테릭
alotrop,동소
aloz,알로사
alp,알프스
alpak,알파카
alpar,평가
alpini,양하
alsin,별꽃
alt,높은
altair,알타이르
altaj,알타이
altan,전망대
altar,제단
alte,접시꽃
alteraci,변질
altern,번갈아 일어나다
alternanc,교번
alternator,교류발전기
altin,알틴
altitud,고도
altru,이타
aluat,고함원숭이
alud,넌지시 언급하다
alumet,성냥
alumin,알루미늄
alumini,알루미늄
alun,명반
alunit,명반석
aluvi,충적
alveol,소포
alveolar,치경음
alveolin,알베올리나
alveolined,알베올리나과
alvus,치어
alzac,알자스
alzan,밤색말
alĉemil,레이디스맨틀
alĝebr,대수구조
alĝer,알제리
alĝeri,알제리
alĥemi,연금술
am,사랑하다
amade,아마데우스
amalek,아말렉
amalekid,아말렉인
amalgam,아말감
amali,아말리
aman,암만
amand,씨알
amanit,광대버섯
amanitin,아마니틴
amar,맛이 쓴
amarant,아마란스
amarilid,아마릴리스
amarilidac,수선화과
amas,무더기
amateras,아마테라스
amator,아마추어
amazon,아마존
amazoni,아마조니아
amaŭroz,흑암시
ambasad,대사관
ambasador,대사
ambaŭ,양쪽의
ambici,야망
ambigu,애매
ambistom,암비스토마
ambivalenc,양가감정
ambl,측대보
ambliop,약시
amblistom,암비스토마
ambon,설교대
ambos,모루
ambr,용연향
ambrosi,암브로시아
ambrozi,암브로시아
ambulakr,보대
ambulanc,구급차
ambulatori,외래진료소
ame,사탕
ameb,아메바
amel,전분
amelanĉ,채진목
amen,아멘
amend,수정하다
amendament,수정안
amenore,무월경
ament,미상화서
americi,아메리슘
amerik,아메리카 대륙
ametist,자수정
ametrop,굴절이상
amfetamin,암페타민
amfi,단각
amfiartr,반가동관절
amfibi,양서
amfibol,각섬석
amfibolit,각섬암
amfibologi,양의성
amfibrak,약강약격
amfibraĥ,약강약격
amfineŭr,쌍신경류
amfioks,창고기
amfiteatr,원형극장
amfitrion,암피트리온
amfitrit,암피트리테
amfor,암포라
amfoter,양쪽성
amhar,암하라어
ami,암미속
amiant,석면
amianti,아미안티움
amid,아마이드
amigdalin,아미그달린
amik,친구
amikt,개두포
amil,아밀
amilaz,아밀라아제
amin,아민
amirid,아미리스
amitab,아미타불
amitoz,무사분열
amiŝ,아미시
amnesti,사면
amnezi,기억상실
amni,양막
amofil,갯그령
amok,아모크
amom,아모뭄
amon,아몬
amoni,암모늄
amoniak,암모니아
amonit,암모나이트
amor,성애
amorfofal,곤약
amorid,아모리인
amortiz,상각
amos,아모스
ampelopraz,코끼리마늘
ampelops,개머루
amper,암페어
ampleks,크기
amplif,증폭
amplifik,증폭
amplifikator,증폭기
amplitud,진폭
ampol,전구
amput,절단
amsterdam,암스테르담
amu-darj,아무-다리야
amu-river,아무-강
amulet,부적
amunzen,아문센
amur,아무르
amuz,남을 즐겁게 하다
ana,안나
anabaptist,재세례파
anabol,동화
anafaz,후기
anafilaksi,아나필락시스
anafor,조응
anagal,뚜껑별꽃
anagir,아나기리스
anaglif,부조
anagram,애너그램
anakardi,캐슈
anakardiac,옻나무과
anakinezi,운동재교육
anakolut,파격구문
anakond,아나콘다
anakoret,은수자
anakreon,아나크레온
anakron,시대착오
anakruz,여린내기
anaksagor,아낙사고라스
anal,연대기
analeptik,흥분제
analgezi,무통각증
analgezik,진통제
analitik,해석
analiz,분석하다
analog,유사
analogi,유추
anam,안남
anamirt,코쿨루스
anamorfoz,왜상
ananas,파인애플
ananas-suk,파인애플-즙
anapest,약약강격
anapurn,안나푸르나
anarik,늑대고기
anark,무정부
anarki,무정부
anarki-sindikat,무정부-경제적 이익 단체
anarĥi,무정부
anas,오리
anasark,전신부종
anased,오리과
anastatik,부활초
anastazi,아나스타시아
anastigmat,비점수차없음
anastomoz,문합
anastrof,도치
anateks,재용융
anateksit,재용융암
anatem,파문
anatoksin,톡소이드
anatol,아나톨
anatoli,아나톨리아
anatom,해부학자
anatomi,해부
ancilostom,구충
and,안데스
andaluz,안달루시아
andant,안단테
andersen,안데르센
andon,안돈
andor,안도라
andora-la-vel,안도라-정관사-돛
andrapradeŝ,안드라프라데시
andre,안드레
androce,수술군
androgen,안드로겐
androgin,자웅동체
andromaĥ,안드로마케
andromed,안드로메다
andropogon,안드로포곤
androzac,안드로사케
anduj,내장소시지
anekdot,일화
aneks,병합
anelid,환형동물
anem,바람
anemi,빈혈
anemon,아네모네
aneroid,아네로이드
anet,딜
aneŭploid,이수성
aneŭrism,동맥류
anfrakt,고랑
ang,맥관
angel,앙헬
angelik,당귀
angelin,앙젤린
angi,맥관
angil,뱀장어
angin,앙기나
angiom,혈관종
angiosperm,속씨식물
angiotensin,안지오텐신
angl,영국
anglez,앙글레즈
anglicism,영어식
anglikan,성공회
angol,앙고라
angor,불안
angostur,앙고스투라
angrek,앙그레쿰
angstrom,옹스트롬
angul,각
angur,앙고라
angvis,무족도마뱀
anhalt,안할트
anhej,안후이
anhel,헐떡임
anhidrid,무수물
anhidrit,경석고
anhidro,무수
anhuj,안후이
anil,인디고
anilid,아닐리드
anilin,아닐린
anim,영혼
animal,동물
aniz,아니스
anizidin,아니시딘
anizokori,동공부등
anizol,아니솔
anizometropi,굴절부등
anizosfigmi,맥박부등
anj,안야
anjon,음이온
ankar,앙카라
ankaŭ,또한
ankilostom,구충
ankiloz,관절강직
ankone,주근
ankoraŭ,아직
ankr,닻
ankrizit,닻모양
anksi,불안
ankuz,우설초
ann,팥소
anobi,나무좀
anobied,빗살수염벌레과
anod,양극
anodont,말조개
anofel,얼룩날개모기
anoksemi,저산소혈
anomali,이상
anon,아노나속
anonc,예고하다
anoplur,이목
anopsi,실명
anorak,아노락
anoreksi,거식증
anormal,비정상
anortit,회장석
anosmi,후각상실
ans,손잡이
anselm,안셀름
anser,거위
anstataŭ,…대신에
anstrom,옹스트롬
ant,능동진행
antagon,대립
antananariv,안타나나리보
antares,안타레스
antarkt,남극의
antaŭ,전에
antecedent,전력
antedon,바다나리
antefiks,처마장식
antem,캐모마일속
antemid,캐모마일속
anten,안테나
antenari,안테나리아
anter,꽃밥
anteridi,장정기
anterozoid,유주정자
antheli,대일조
anti,반
antiar,우파스
anticip,예상
antidork,스프링복
antidot,해독제
antigon,안티고네
antigv,앤티가
antiklinal,배사
antikv,고대의
antil,앤틸리스
antilebanon,안티레바논
antilid,안틸리스
antilop,영양
antimon,안티모니
antino,안티노오스
antiop,안티오페
antioĥ,안티오코스
antioĥi,안티오키아
antipirin,안티피린
antirin,금어초
antisemit,반유대
antocian,안토시아닌
antoksant,향모속
antologi,문학 선집
anton,안톤
antonen,안토니누스
antoni,안토니오
antonomazi,환칭
antozo,산호충류
antr,동
antracen,안트라센
antracit,무연탄
antrakinon,안트라퀴논
antrakoz,탄분증
antraks,탄저
antrisk,처빌
antrop,인간
anturi,안스리움
antus,밭종다리
antverpen,안트베르펜
anub,아누비스
anuitat,연부금
anunciaci,수태고지
anur,무미목
anuri,무뇨
anus,항문
anzu,살구
anĉ,리드
anĉov,앤초비
anĝel,천사
anĝelus,삼종기도
anĥiz,안키세스
anĵu,앙주
anŝan,안산
aorist,아오리스트
aort,대동맥
aost,아오스타
aot,밤원숭이
apalaĉ,애팔래치아
apanaĝ,봉토
aparat,장치
apart,별개의
apartament,아파트 한 세대
aparten,…의 것이다
apatit,인회석
apatosaŭr,아파토사우루스
apaĉ,아파치
apeks,정점
apel,호소
apelaci,항소
apenaŭ,거의 …않다
apendic,충수
apendikulari,꼬리멍게류
apenin,아펜니노
apepsi,위소화불량
aper,나타나다
apercept,통각
aperitiv,식전주
apert,열림
apertur,개구부
apetenc,욕구
apetit,식욕
api,셀러리
apiac,미나리과
apik,가파름
apiol,아피올
apios,아피오스
apis,아피스
aplanat,무수차
aplaŭd,박수갈채하다
aplik,응용하다
aplit,반화강암
aplomb,침착
apne,무호흡
apocin,개정향풀속
apocinac,협죽도과
apod,칼새
apofiz,뼈돌기
apog,지탱하다
apoge,원지점
apokalips,묵시록
apokop,어말탈락
apokrif,외경
apolog,우화
apologetik,호교론
apologi,변명
apolon,아폴론
apoloni,아폴로니오스
apomiks,무융합생식
aponeŭroz,널힘줄
apopleksi,뇌졸중
aposiopez,돈절법
apostat,배교자
aposterior,후천적
apostol,사도
apostrof,아포스트로피
apoteci,자낭반
apotek,약국
apoteoz,신격화
apozici,동격
apoĝatur,앞꾸밈음
apr,야생 멧돼지
aprec,평가
apret,마무리
apretur,마무리제
aprez,평가
april,사월
aprior,선험
aprob,찬성하다
aproksim,근사
apsid,궤도극점
apterig,키위속
apud,옆에
apuli,풀리아
apunt,잔돈
apus,칼새
ar,집단
ara,금강앵무
arab,아랍
arabesk,아라베스크
arabidops,애기장대
arabin,아라빈
arabis,장대나물속
arafur,아라푸라해
aragon,아라곤
aragonit,아라고나이트
arahant,아라한
arak,아락
arakid,땅콩
araknoid,거미막
aral,아랄해
arali,두릅나무속
arame,아람
arane,거미
aranĝ,정리
ararat,아라라트산
aras,아라스
araŭkari,남양삼나무
arb,나무
arbalest,쇠뇌
arbed,관목
arbitr,임의의
arbitraci,중재
arbitraĝ,차익거래
arbust,관목
arbut,딸기나무
ard,백열하다
arde,왜가리
ardeed,왜가리과
arden,아르덴
ardez,점판암
ardizi,백량금
are,구역
arek,빈랑
arekac,야자과
aren,경기장
arenari,벼룩이자리속
areol,소륜
areometr,비중계
areopag,아레오파고스
ares,아레스
arest,체포하다
arg,아르고호
argan,데릭
argani,아르간
argemon,가시양귀비
argentan,양은
argentin,아르헨티나
argil,점토
arginin,아르기닌
argiop,호랑거미속
argironet,물거미
argoland,아르골리스
argon,아르곤
argonaŭt,종이앵무조개
argument,논증
argus,아르고스
ari,아리아
ariadn,아리아드네
arid,건조
arier,후위
ariergard,후위
aries,양자리
aril,가종피등
ariman,아리만
arin,아린
arion,아리온
ariost,아리오스토
arist,까끄라기
aristark,아리스타르코스
aristid,아리스티데스
aristofan,아리스토파네스
aristokrat,귀족
aristokrati,귀족정치
aristoloki,쥐방울덩굴
aristotel,아리스토텔레스
aritenoid,피열연골
aritmetik,산술
arizon,애리조나
arj,아리아
ark,활 모양
arka,고풍
arkad,아케이드
arkadi,아르카디아
arkaik,고대
arkan,비의
arkansas,아칸소
arke,방주
arkean,시생대
arkebuz,화승총
arkegoni,장란기
arkeo,고대
arkeozoik,시생대
arki,대
arkiduk,대공
arkilok,아르킬로코스
arkimandrit,수도원장
arkimed,아르키메데스
arkipelag,군도
arkipter,고시류
arkitekt,건축가
arkitektur,건축
arkiteŭt,대왕오징어
arkitrav,아키트레이브
arkiv,기록보관
arkivolt,아치볼트
arkont,아르콘
arkosaŭr,지배파충류
arkoz,아르코스
arkt,북극 지방의
arkte,우엉속
arkti,불나방속
arktostafil,곰들쭉속
arktur,아르크투루스
arkus,호
ark…,활 모양…
arleken,어릿광대
arlez,아를
arm,무장
armadel,아르마딜로
armadilidi,공벌레속
armand,아르망
armatur,철근
arme,군대
armen,아르메니아
armeri,갯질경속
armilari,뽕나무버섯속
armistic,휴전
armoraci,서양고추냉이
armori,문장
armorik,아르모리카
arn,아르노강
arnik,아르니카
arog,월권
arok,캐슬링
arom,향기
aromat,방향족
arondisment,구
arorut,애로루트
arpent,아르팡
arpeĝ,아르페지오
arsacetin,아르사세틴
arsen,비소
arsenal,무기고
arsenid,비화물
arsenik,아비산
arsin,아르신
arsonval,다르송발
art,기술
artakserks,아르타크세르크세스
artefakt,인공물
artemis,아르테미스
artemizi,쑥속
arteri,동맥
artez,굴착정
artifik,인공
artik,관절
artikl,물품
artikol,기사
artikulaci,조음
artileri,포병
artiŝok,아티초크
artokarp,빵나무속
artr,관절
artur,아서
arum,아룸속
arumac,천남성과
aruman,아로마니아인
arund,물대속
arunk,눈개승마
arvikol,물밭쥐
arĉ,활
arĝent,은
arĝentan,양은
arĝirol,아지롤
arĥa,고풍
arĥaik,고대
arĥaj,고풍
arĥe,고고
arĥiloĥ,아르킬로코스
arĥipelag,제도
arĥitekt,건축가
arĥitektur,건축
arĥitrav,아키트레이브
arĥiv,기록보관
arĥ…,ark참조…
arŝin,아르신
as-temp,as-시간
asafetid,아위
asam,아삼
asami,아삼
asbest,석면
ascend,오르다
ascensi,천체상승
ascidi,멍게류
ascit,복수
asdik,소나
asekur,보험
asembl,어셈블
asemble,총회
asert,단언하다
asesor,배석판사
asfalt,아스팔트
asfiksi,질식
asfodel,아스포델
asidu,개근
asign,할당
asignat,아시냐
asimil,동화하다
asimptot,점근선
asindet,접속사생략
asir,아시리아
asiri,아시리아
asist,곁에서 돕다
asistoli,심수축부전
asiz,순회재판
ask,자낭
askalon,샬롯
askarid,회충
asket,금욕
aski,아스키
asklepi,아스클레피오스
asklepiad,박주가리
asklepiadac,박주가리과
askomicet,자낭균
askomikot,자낭균문
askorb,항괴혈
asmer,아스마라
asoci,협회
asok,아쇼카
asonanc,모음운
asparag,아스파라거스
asparagin,아스파라긴
aspart,아스파르트산
aspazi,아스파시아
aspekt,…처럼 보이다
asperg,물뿌림
aspergil,아스페르길루스
asperul,선갈퀴
aspid,이집트코브라
aspidistr,엽란
aspik,아스픽
aspir,열망
aspiraci,유기음
aspirator,흡인기
aspirin,아스피린
aspleni,꼬리고사리
aspr,거칠다
astak,가재류
astan,아스타나
astart,아스타르테
astat,무정위
astaten,아스타틴
asten,연약
asteni,무력
aster,과꽃
asterac,국화과
asteri,불가사리
asteried,불가사리과
asterisk,별표
asteroid,소행성
asterolin,아스테롤리논속
asterozo,해성아문
astianaks,아스티아낙스
astigmat,난시
astilb,노루오줌
astm,천식
astr,천체
astragal,황기
astrakan,아스트라한
astrakant,황기속
astraĥan,아스트라한
astre,별버섯속
astrolab,아스트롤라베
astronaŭt,우주비행사
astronaŭtik,우주항행학
astronomi,천문학
asturi,아스투리아스
asuncion,아순시온
asvan,아스완
at,수동진행
atak,공격하다
atakam,아타카마
ataksi,운동실조
atalant,아탈란테
atalj,아달랴
ataman,아타만
atanazi,아타나시우스
ataraksi,평정심
atav,격세유전
ataŝe,공관원
atel,거미원숭이
atelier,아틀리에
aten,아테네
atenc,침해
atend,기다리다
atene,아테네움
atent,주의 깊은
atenu,감쇠
atero,죽상
aterom,죽종
atest,증언하다
atik,아티카
atil,아틸라
ating,도달하다
atlant,남상주
atlantid,아틀란티스
atlantik,대서양
atlas,지도책
atlet,육상
atletik,육상경기
atm,아트만
atm.,아트만.
atman,아트만
atmosfer,대기
ato,아토
atol,환초
atom,원자
atrabil,흑담즙
atrakci,볼거리
atre,아트레우스
atreid,아트레우스가
atrepsi,영양실조
atrezi,폐쇄증
atri,심방
atribu,귀속
atribut,속성
atrici,불완전통회
atripl,해홍나물
atrop,아트로파
atropin,아트로핀
atropos,아트로포스
atut,으뜸패
av,할아버지
aval,배서보증
avalokiteŝvar,관음
avan,전위
avanc,전진
avangard,전위
avantaĝ,유리함
avar,인색한
avatar,화신
avel,헤이즐넛
aven,귀리
aventin,아벤티노
aventur,모험
aventurin,사금석
avenu,가로수가 있는 큰길
averaĝ,평균
averi,해손
avern,아베르누스
avero,아베로아속
averoes,아베로에스
avers,앞면
avert,경고하다
avest,아베스타
avi,부가가치세
aviad,항공
avicen,아비센나
aviceni,아비세니아속
avid,탐욕스러운
avikulari,새잡이거미속
avinj,할머니
avinjon,아비뇽
avis,통보함
aviz,알리다
aviĉ,아비지옥
avocet,뒷부리장다리물떼새
avogadr,아보가드로
avokad,아보카도
az,효소
aza,아자
azale,철쭉
azar,족도리풀
azarol,아자롤
azel,아젤라산
azen,당나귀
azeotrop,공비
azerbajĝan,아제르바이잔
azi,아시아 대륙
azid,아자이드
azidotimidin,지도부딘
azil,피난처
azimen,포포나무속
azimut,방위각
azo,아조
azoik,무생대
azoksi,아족시
azol,물개구리밥속
azor,아소르스
azot,질소
azotobakter,아조토박터
azoturi,질소뇨
azov,아조프
aztek,아즈텍
azuki,팥
azuleĥ,아줄레주
aĉ,열악
